,Unnamed: 0,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal,fp,fn,tp
22,22,prophet,23,0.0,0.0,0.0,"(0, 6, 0)",0,15.076320999999998,False,YAHOOA4,A4Benchmark-TS5,0,6,0
23,23,prophet,24,0.0,0.0,0.0,"(0, 6, 0)",0,36.218488,False,YAHOOA4,A4Benchmark-TS93,0,6,0
24,24,prophet,25,0.0,0.0,0.0,"(0, 13, 0)",0,16.85717,False,YAHOOA4,A4Benchmark-TS20,0,13,0
25,25,prophet,26,0.0,0.0,0.0,"(0, 13, 0)",0,15.639953,False,YAHOOA4,A4Benchmark-TS21,0,13,0
26,26,prophet,27,0.0,0.0,0.0,"(0, 12, 0)",0,15.066672,False,YAHOOA4,A4Benchmark-TS35,0,12,0
27,27,prophet,28,0.0,0.0,0.0,"(0, 14, 0)",0,13.884764,False,YAHOOA4,A4Benchmark-TS7,0,14,0
28,28,prophet,29,0.0,0.0,0.0,"(0, 15, 0)",0,22.433294,False,YAHOOA4,A4Benchmark-TS99,0,15,0
29,29,prophet,30,0.0,0.0,0.0,"(0, 3, 0)",0,22.713282999999997,False,YAHOOA4,A4Benchmark-TS79,0,3,0
30,30,prophet,31,0.0,0.0,0.0,"(0, 16, 0)",0,30.987627000000003,False,YAHOOA4,A4Benchmark-TS44,0,16,0
31,31,prophet,32,0.0,0.0,0.0,"(0, 3, 0)",0,14.30476,False,YAHOOA4,A4Benchmark-TS54,0,3,0
32,32,prophet,33,0.0,0.0,0.0,"(0, 12, 0)",0,12.63916,False,YAHOOA4,A4Benchmark-TS80,0,12,0
33,33,prophet,34,0.0,0.0,0.0,"(0, 6, 0)",0,11.48423,False,YAHOOA4,A4Benchmark-TS57,0,6,0
34,34,prophet,35,0.0,0.0,0.0,"(0, 11, 0)",0,12.967018,False,YAHOOA4,A4Benchmark-TS43,0,11,0
35,35,prophet,36,0.0,0.0,0.0,"(0, 4, 0)",0,9.268532,False,YAHOOA4,A4Benchmark-TS42,0,4,0
36,36,prophet,37,0.0,0.0,0.0,"(0, 3, 0)",0,11.943776,False,YAHOOA4,A4Benchmark-TS83,0,3,0
37,37,prophet,38,0.0,0.0,0.0,"(0, 16, 0)",0,12.501064,False,YAHOOA4,A4Benchmark-TS97,0,16,0
38,38,prophet,39,0.0,0.0,0.0,"(0, 1, 0)",0,14.081942999999999,False,YAHOOA4,A4Benchmark-TS68,0,1,0
39,39,prophet,40,0.0,0.0,0.0,"(0, 6, 0)",0,14.000332,False,YAHOOA4,A4Benchmark-TS40,0,6,0
40,40,prophet,41,0.0,0.0,0.0,"(0, 2, 0)",0,16.543536,False,YAHOOA4,A4Benchmark-TS55,0,2,0
41,41,prophet,42,0.0,0.0,0.0,"(0, 7, 0)",0,16.743109,False,YAHOOA4,A4Benchmark-TS50,0,7,0
42,42,prophet,43,0.0,0.0,0.0,"(0, 13, 0)",0,21.352627,False,YAHOOA4,A4Benchmark-TS41,0,13,0
43,43,prophet,44,0.0,0.0,0.0,"(0, 2, 0)",0,26.834324,False,YAHOOA4,A4Benchmark-TS69,0,2,0
44,44,prophet,45,0.0,0.0,0.0,"(0, 2, 0)",0,16.342965,False,YAHOOA4,A4Benchmark-TS96,0,2,0
45,45,prophet,46,0.0,0.0,0.0,"(0, 15, 0)",0,15.069412,False,YAHOOA4,A4Benchmark-TS86,0,15,0
46,46,prophet,47,0.0,0.0,0.0,"(0, 7, 0)",0,22.65393,False,YAHOOA4,A4Benchmark-TS45,0,7,0
47,47,prophet,48,0.0,0.0,0.0,"(0, 1, 0)",0,26.442124,False,YAHOOA4,A4Benchmark-TS51,0,1,0
48,48,prophet,49,0.0,0.0,0.0,"(0, 6, 0)",0,14.791395000000001,False,YAHOOA4,A4Benchmark-TS4,0,6,0
49,49,prophet,50,0.0,0.0,0.0,"(0, 13, 0)",0,19.130812,False,YAHOOA4,A4Benchmark-TS78,0,13,0
50,50,prophet,51,0.0,0.0,0.0,"(0, 10, 0)",0,14.489588000000001,False,YAHOOA4,A4Benchmark-TS22,0,10,0
51,51,prophet,52,0.0,0.0,0.0,"(0, 11, 0)",0,15.084589000000001,False,YAHOOA4,A4Benchmark-TS32,0,11,0
52,52,prophet,53,0.0,0.0,0.0,"(0, 2, 0)",0,11.474686,False,YAHOOA4,A4Benchmark-TS26,0,2,0
53,53,prophet,54,0.0,0.0,0.0,"(0, 5, 0)",0,16.980373999999998,False,YAHOOA4,A4Benchmark-TS72,0,5,0
54,54,prophet,55,0.0,0.0,0.0,"(0, 5, 0)",0,15.293273999999998,False,YAHOOA4,A4Benchmark-TS11,0,5,0
55,55,prophet,56,0.0,0.0,0.0,"(0, 9, 0)",0,19.398289000000002,False,YAHOOA4,A4Benchmark-TS89,0,9,0
56,56,prophet,57,0.0,0.0,0.0,"(0, 11, 0)",0,15.585053,False,YAHOOA4,A4Benchmark-TS76,0,11,0
57,57,prophet,58,0.0,0.0,0.0,"(0, 14, 0)",0,15.149799,False,YAHOOA4,A4Benchmark-TS62,0,14,0
58,58,prophet,59,0.0,0.0,0.0,"(0, 12, 0)",0,17.639553,False,YAHOOA4,A4Benchmark-TS77,0,12,0
59,59,prophet,60,0.0,0.0,0.0,"(0, 13, 0)",0,21.058941,False,YAHOOA4,A4Benchmark-TS88,0,13,0
60,60,prophet,61,0.0,0.0,0.0,"(0, 9, 0)",0,19.15229,False,YAHOOA4,A4Benchmark-TS49,0,9,0
61,61,prophet,62,0.0,0.0,0.0,"(0, 3, 0)",0,17.691860000000002,False,YAHOOA4,A4Benchmark-TS61,0,3,0
62,62,prophet,63,0.0,0.0,0.0,"(0, 13, 0)",0,17.087669,False,YAHOOA4,A4Benchmark-TS75,0,13,0
63,63,prophet,64,0.0,0.0,0.0,"(0, 2, 0)",0,16.343018,False,YAHOOA4,A4Benchmark-TS74,0,2,0
64,64,prophet,65,0.0,0.0,0.0,"(0, 3, 0)",0,15.681752,False,YAHOOA4,A4Benchmark-TS60,0,3,0
65,65,prophet,66,0.0,0.0,0.0,"(0, 12, 0)",0,14.552310999999998,False,YAHOOA4,A4Benchmark-TS48,0,12,0
66,66,prophet,67,0.0,0.0,0.0,"(0, 4, 0)",0,15.648682999999998,False,YAHOOA4,A4Benchmark-TS70,0,4,0
67,67,prophet,68,0.0,0.0,0.0,"(0, 8, 0)",0,14.592432999999998,False,YAHOOA4,A4Benchmark-TS58,0,8,0
68,68,prophet,69,0.0,0.0,0.0,"(0, 1, 0)",0,15.413097,False,YAHOOA4,A4Benchmark-TS59,0,1,0
69,69,prophet,70,0.0,0.0,0.0,"(0, 10, 0)",0,14.267597,False,YAHOOA4,A4Benchmark-TS71,0,10,0
70,70,prophet,71,0.0,0.0,0.0,"(0, 15, 0)",0,16.141294,False,YAHOOA4,A4Benchmark-TS65,0,15,0
71,71,prophet,72,0.0,0.0,0.0,"(0, 15, 0)",0,15.533873000000002,False,YAHOOA4,A4Benchmark-TS98,0,15,0
72,72,prophet,73,0.0,0.0,0.0,"(0, 5, 0)",0,15.336438000000001,False,YAHOOA4,A4Benchmark-TS73,0,5,0
73,73,prophet,74,0.0,0.0,0.0,"(0, 14, 0)",0,14.975919000000001,False,YAHOOA4,A4Benchmark-TS67,0,14,0
74,74,prophet,75,0.0,0.0,0.0,"(0, 1, 0)",0,21.638291,False,YAHOOA4,A4Benchmark-TS66,0,1,0
75,75,prophet,76,0.0,0.0,0.0,"(0, 16, 0)",0,15.021370000000001,False,YAHOOA4,A4Benchmark-TS39,0,16,0
76,76,prophet,77,0.0,0.0,0.0,"(0, 9, 0)",0,11.63746,False,YAHOOA4,A4Benchmark-TS38,0,9,0
77,77,prophet,78,0.0,0.0,0.0,"(0, 4, 0)",0,12.275661,False,YAHOOA4,A4Benchmark-TS10,0,4,0
78,78,prophet,79,0.0,0.0,0.0,"(0, 5, 0)",0,20.441558999999998,False,YAHOOA4,A4Benchmark-TS30,0,5,0
79,79,prophet,80,0.0,0.0,0.0,"(0, 4, 0)",0,14.908878,False,YAHOOA4,A4Benchmark-TS33,0,4,0
80,80,prophet,81,0.0,0.0,0.0,"(0, 15, 0)",0,13.964435,False,YAHOOA4,A4Benchmark-TS27,0,15,0
81,81,prophet,82,0.0,0.0,0.0,"(0, 13, 0)",0,14.897794000000001,False,YAHOOA4,A4Benchmark-TS1,0,13,0
82,82,prophet,83,0.0,0.0,0.0,"(0, 6, 0)",0,16.995807,False,YAHOOA4,A4Benchmark-TS3,0,6,0
83,83,prophet,84,0.0,0.0,0.0,"(0, 4, 0)",0,19.515524,False,YAHOOA4,A4Benchmark-TS31,0,4,0
84,84,prophet,85,0.0,0.0,0.0,"(0, 11, 0)",0,19.867615,False,YAHOOA4,A4Benchmark-TS25,0,11,0
85,85,prophet,86,0.0,0.0,0.0,"(0, 12, 0)",0,24.052189000000002,False,YAHOOA4,A4Benchmark-TS19,0,12,0
86,86,prophet,87,0.0,0.0,0.0,"(0, 1, 0)",0,17.438717,False,YAHOOA4,A4Benchmark-TS18,0,1,0
87,87,prophet,88,0.0,0.0,0.0,"(0, 9, 0)",0,16.215187,False,YAHOOA4,A4Benchmark-TS24,0,9,0
88,88,prophet,89,0.0,0.0,0.0,"(0, 5, 0)",0,20.343255,False,YAHOOA4,A4Benchmark-TS2,0,5,0
89,89,prophet,90,0.0,0.0,0.0,"(0, 13, 0)",0,16.041534,False,YAHOOA4,A4Benchmark-TS8,0,13,0
90,90,prophet,91,0.0,0.0,0.0,"(0, 9, 0)",0,20.674772,False,YAHOOA4,A4Benchmark-TS15,0,9,0
91,91,prophet,92,0.0,0.0,0.0,"(0, 11, 0)",0,15.216564000000002,False,YAHOOA4,A4Benchmark-TS14,0,11,0
92,92,prophet,93,0.0,0.0,0.0,"(0, 12, 0)",0,18.429728,False,YAHOOA4,A4Benchmark-TS28,0,12,0
93,93,prophet,94,0.0,0.0,0.0,"(0, 1, 0)",0,15.403307999999999,False,YAHOOA4,A4Benchmark-TS16,0,1,0
94,94,prophet,95,0.0,0.0,0.0,"(0, 10, 0)",0,16.451145,False,YAHOOA4,A4Benchmark-TS17,0,10,0
95,95,prophet,96,0.0,0.0,0.0,"(0, 7, 0)",0,16.093455,False,YAHOOA4,A4Benchmark-TS100,0,7,0
96,96,prophet,97,0.0,0.0,0.0,"(0, 1, 0)",0,17.069625,False,YAHOOA4,A4Benchmark-TS9,0,1,0
97,97,prophet,98,0.0,0.0,0.0,"(0, 14, 0)",0,14.273389000000002,False,YAHOOA4,A4Benchmark-TS13,0,14,0
98,98,prophet,99,0.0,0.0,0.0,"(0, 5, 0)",0,15.637172,False,YAHOOA4,A4Benchmark-TS12,0,5,0
99,99,prophet,100,0.0,0.0,0.0,"(0, 13, 0)",0,13.019386,False,YAHOOA4,A4Benchmark-TS94,0,13,0
0,0,prophet,1,1.0,1.0,1.0,"(0, 0, 2)",0,60.88909,False,realAWSCloudwatch,iio_us-east-1_i-a2eb1cd9_NetworkIn,0,0,2
1,1,prophet,2,1.0,1.0,1.0,"(0, 0, 2)",0,174.85098200000002,False,realAWSCloudwatch,elb_request_count_8c0756,0,0,2
2,2,prophet,3,1.0,1.0,1.0,"(0, 0, 2)",0,144.777444,False,realAWSCloudwatch,ec2_cpu_utilization_24ae8d,0,0,2
3,3,prophet,4,1.0,1.0,1.0,"(0, 0, 1)",0,144.126721,False,realAWSCloudwatch,ec2_cpu_utilization_825cc2,0,0,1
4,4,prophet,5,1.0,1.0,1.0,"(0, 0, 1)",0,183.520318,False,realAWSCloudwatch,ec2_network_in_257a54,0,0,1
5,5,prophet,6,0.8,1.0,0.666666667,"(1, 0, 2)",0,234.396498,False,realAWSCloudwatch,rds_cpu_utilization_e47b3b,1,0,2
6,6,prophet,7,0.666666667,0.5,1.0,"(0, 1, 1)",0,198.14115,False,realAWSCloudwatch,rds_cpu_utilization_cc0c53,0,1,1
7,7,prophet,8,0.666666667,0.5,1.0,"(0, 1, 1)",0,295.971863,False,realAWSCloudwatch,ec2_network_in_5abac7,0,1,1
8,8,prophet,9,0.666666667,1.0,0.5,"(1, 0, 1)",0,275.04805899999997,False,realAWSCloudwatch,ec2_cpu_utilization_ac20cd,1,0,1
9,9,prophet,10,0.5,0.333333333,1.0,"(0, 2, 1)",0,192.588079,False,realAWSCloudwatch,grok_asg_anomaly,0,2,1
10,10,prophet,10,0.0,0.0,0.0,"(0, 2, 0)",0,163.51578899999998,False,realAWSCloudwatch,ec2_cpu_utilization_5f5533,0,2,0
11,11,prophet,11,0.0,0.0,0.0,"(1, 3, 0)",0,179.19400000000002,False,realAWSCloudwatch,ec2_disk_write_bytes_c0d644,1,3,0
12,12,prophet,12,0.0,0.0,0.0,"(0, 3, 0)",0,172.923138,False,realAWSCloudwatch,ec2_cpu_utilization_fe7f93,0,3,0
13,13,prophet,13,0.0,0.0,0.0,"(0, 0, 0)",0,176.532531,False,realAWSCloudwatch,ec2_cpu_utilization_c6585a,0,0,0
14,14,prophet,15,0.0,0.0,0.0,"(0, 1, 0)",0,138.478183,False,realAWSCloudwatch,ec2_cpu_utilization_77c1ca,0,1,0
15,15,prophet,16,0.0,0.0,0.0,"(0, 2, 0)",0,146.183564,False,realAWSCloudwatch,ec2_cpu_utilization_53ea38,0,2,0
16,16,prophet,17,0.0,0.0,0.0,"(0, 1, 0)",0,230.727186,False,realAWSCloudwatch,ec2_disk_write_bytes_1ef3de,0,1,0
