,Unnamed: 0,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal,fp,fn,tp
84,84,deepar,85,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,211.59147599999997,False,YAHOOA2,synthetic_42,0,0,1
85,85,deepar,86,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,262.11416,False,YAHOOA2,synthetic_12,0,0,1
86,86,deepar,87,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,205.021181,False,YAHOOA2,synthetic_81,0,0,1
87,87,deepar,88,0.99999999985,0.9999999999,0.9999999999,"(0, 0, 1)",0,205.299892,False,YAHOOA2,synthetic_75,0,0,1
88,88,deepar,89,0.79999999992,0.99999999995,0.6666666666444444,"(1, 0, 2)",0,208.964796,False,YAHOOA2,synthetic_22,1,0,2
89,89,deepar,90,0.79999999992,0.99999999995,0.6666666666444444,"(1, 0, 2)",0,281.809891,False,YAHOOA2,synthetic_64,1,0,2
90,90,deepar,91,0.79999999992,0.99999999995,0.6666666666444444,"(1, 0, 2)",0,252.446062,False,YAHOOA2,synthetic_1,1,0,2
91,91,deepar,92,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,208.646926,False,YAHOOA2,synthetic_78,1,0,1
92,92,deepar,93,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,289.955685,False,YAHOOA2,synthetic_99,1,0,1
93,93,deepar,94,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,220.098582,False,YAHOOA2,synthetic_24,1,0,1
94,94,deepar,95,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,207.669952,False,YAHOOA2,synthetic_33,1,0,1
95,95,deepar,96,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,212.084307,False,YAHOOA2,synthetic_3,1,0,1
96,96,deepar,97,0.0,0.0,0.0,"(0, 1, 0)",0,205.789331,False,YAHOOA2,synthetic_54,0,1,0
97,97,deepar,98,0.0,0.0,0.0,"(2, 1, 0)",0,208.845947,False,YAHOOA2,synthetic_36,2,1,0
98,98,deepar,99,0.0,0.0,0.0,"(0, 1, 0)",0,250.745099,False,YAHOOA2,synthetic_96,0,1,0
99,99,deepar,100,0.0,0.0,0.0,"(0, 1, 0)",0,255.027904,False,YAHOOA2,synthetic_57,0,1,0
0,0,deepar,1,0.9999999999416668,0.9999999999916668,0.9999999999916668,"(0, 0, 12)",0,301.336744,False,YAHOOA3,A3Benchmark-TS62,0,0,12
1,1,deepar,2,0.99999999994,0.99999999999,0.99999999999,"(0, 0, 10)",0,272.105789,False,YAHOOA3,A3Benchmark-TS19,0,0,10
2,2,deepar,3,0.99999999994,0.99999999999,0.99999999999,"(0, 0, 10)",0,271.223044,False,YAHOOA3,A3Benchmark-TS97,0,0,10
3,3,deepar,4,0.99999999994,0.99999999999,0.99999999999,"(0, 0, 10)",0,282.58115899999996,False,YAHOOA3,A3Benchmark-TS9,0,0,10
4,4,deepar,5,0.9999999999388888,0.9999999999888888,0.9999999999888888,"(0, 0, 9)",0,236.431474,False,YAHOOA3,A3Benchmark-TS13,0,0,9
5,5,deepar,6,0.9999999999375001,0.9999999999875,0.9999999999875,"(0, 0, 8)",0,246.32967299999999,False,YAHOOA3,A3Benchmark-TS64,0,0,8
6,6,deepar,7,0.9999999999375001,0.9999999999875,0.9999999999875,"(0, 0, 8)",0,215.16830699999997,False,YAHOOA3,A3Benchmark-TS85,0,0,8
7,7,deepar,8,0.9999999999357144,0.9999999999857144,0.9999999999857144,"(0, 0, 7)",0,216.560386,False,YAHOOA3,A3Benchmark-TS11,0,0,7
8,8,deepar,9,0.9999999999357144,0.9999999999857144,0.9999999999857144,"(0, 0, 7)",0,280.629743,False,YAHOOA3,A3Benchmark-TS87,0,0,7
9,9,deepar,10,0.9999999999333332,0.9999999999833332,0.9999999999833332,"(0, 0, 6)",0,221.116564,False,YAHOOA3,A3Benchmark-TS52,0,0,6
10,10,deepar,11,0.9999999999299999,0.99999999998,0.99999999998,"(0, 0, 5)",0,265.080629,False,YAHOOA3,A3Benchmark-TS7,0,0,5
11,11,deepar,12,0.9999999999299999,0.99999999998,0.99999999998,"(0, 0, 5)",0,236.88001200000002,False,YAHOOA3,A3Benchmark-TS79,0,0,5
12,12,deepar,13,0.9696969696411388,0.99999999999375,0.941176470582699,"(1, 0, 16)",0,281.91321899999997,False,YAHOOA3,A3Benchmark-TS2,1,0,16
13,13,deepar,14,0.9677419354276796,0.9999999999933332,0.9374999999941408,"(1, 0, 15)",0,258.865227,False,YAHOOA3,A3Benchmark-TS14,1,0,15
14,14,deepar,15,0.9629629629058984,0.9999999999923076,0.928571428564796,"(1, 0, 13)",0,222.85586400000003,False,YAHOOA3,A3Benchmark-TS51,1,0,13
15,15,deepar,16,0.9629629629058984,0.9999999999923076,0.928571428564796,"(1, 0, 13)",0,284.59846600000003,False,YAHOOA3,A3Benchmark-TS86,1,0,13
16,16,deepar,17,0.9599999999424,0.9999999999916668,0.9230769230698224,"(1, 0, 12)",0,225.121339,False,YAHOOA3,A3Benchmark-TS21,1,0,12
17,17,deepar,18,0.9565217390722116,0.9166666666590276,0.999999999990909,"(0, 1, 11)",0,269.953404,False,YAHOOA3,A3Benchmark-TS83,0,1,11
18,18,deepar,19,0.9565217390722116,0.999999999990909,0.9166666666590276,"(1, 0, 11)",0,250.454877,False,YAHOOA3,A3Benchmark-TS99,1,0,11
19,19,deepar,20,0.9523809523219956,0.99999999999,0.9090909090826448,"(1, 0, 10)",0,236.41106299999998,False,YAHOOA3,A3Benchmark-TS100,1,0,10
20,20,deepar,21,0.9523809523219956,0.99999999999,0.9090909090826448,"(1, 0, 10)",0,316.87012400000003,False,YAHOOA3,A3Benchmark-TS63,1,0,10
21,21,deepar,22,0.9473684209927978,0.9999999999888888,0.899999999991,"(1, 0, 9)",0,246.260013,False,YAHOOA3,A3Benchmark-TS10,1,0,9
22,22,deepar,23,0.9473684209927978,0.9999999999888888,0.899999999991,"(1, 0, 9)",0,283.136299,False,YAHOOA3,A3Benchmark-TS40,1,0,9
23,23,deepar,24,0.9411764705273356,0.9999999999875,0.8888888888790123,"(1, 0, 8)",0,277.73093900000003,False,YAHOOA3,A3Benchmark-TS24,1,0,8
24,24,deepar,25,0.9411764705273356,0.9999999999875,0.8888888888790123,"(1, 0, 8)",0,275.695951,False,YAHOOA3,A3Benchmark-TS30,1,0,8
25,25,deepar,26,0.9333333332711112,0.9999999999857144,0.8749999999890625,"(1, 0, 7)",0,276.664736,False,YAHOOA3,A3Benchmark-TS31,1,0,7
26,26,deepar,27,0.9333333332711112,0.9999999999857144,0.8749999999890625,"(1, 0, 7)",0,259.390901,False,YAHOOA3,A3Benchmark-TS65,1,0,7
27,27,deepar,28,0.9230769230130176,0.9999999999833332,0.8571428571306122,"(1, 0, 6)",0,251.34896899999998,False,YAHOOA3,A3Benchmark-TS4,1,0,6
28,28,deepar,29,0.9230769230130176,0.9999999999833332,0.8571428571306122,"(1, 0, 6)",0,244.09905099999997,False,YAHOOA3,A3Benchmark-TS6,1,0,6
29,29,deepar,30,0.9230769230130176,0.9999999999833332,0.8571428571306122,"(1, 0, 6)",0,315.38229,False,YAHOOA3,A3Benchmark-TS3,1,0,6
30,30,deepar,31,0.9230769230130176,0.9999999999833332,0.8571428571306122,"(1, 0, 6)",0,299.908297,False,YAHOOA3,A3Benchmark-TS74,1,0,6
31,31,deepar,32,0.9230769230130176,0.9999999999833332,0.8571428571306122,"(1, 0, 6)",0,255.18285099999997,False,YAHOOA3,A3Benchmark-TS15,1,0,6
32,32,deepar,33,0.909090909033058,0.8333333333263889,0.99999999999,"(0, 2, 10)",0,242.358253,False,YAHOOA3,A3Benchmark-TS81,0,2,10
33,33,deepar,34,0.9090909090247934,0.99999999998,0.8333333333194445,"(1, 0, 5)",0,240.098719,False,YAHOOA3,A3Benchmark-TS91,1,0,5
34,34,deepar,35,0.9090909090247934,0.99999999998,0.8333333333194445,"(1, 0, 5)",0,297.932235,False,YAHOOA3,A3Benchmark-TS76,1,0,5
35,35,deepar,36,0.9090909090247934,0.99999999998,0.8333333333194445,"(1, 0, 5)",0,217.12114100000002,False,YAHOOA3,A3Benchmark-TS96,1,0,5
36,36,deepar,37,0.899999999941,0.899999999991,0.899999999991,"(1, 1, 9)",0,216.933108,False,YAHOOA3,A3Benchmark-TS37,1,1,9
37,37,deepar,38,0.8888888888197529,0.999999999975,0.7999999999840001,"(1, 0, 4)",0,242.516834,False,YAHOOA3,A3Benchmark-TS29,1,0,4
38,38,deepar,39,0.8888888888197529,0.999999999975,0.7999999999840001,"(1, 0, 4)",0,245.67890899999998,False,YAHOOA3,A3Benchmark-TS8,1,0,4
39,39,deepar,40,0.8888888888197529,0.999999999975,0.7999999999840001,"(1, 0, 4)",0,228.25384300000002,False,YAHOOA3,A3Benchmark-TS22,1,0,4
40,40,deepar,41,0.8888888888197529,0.999999999975,0.7999999999840001,"(1, 0, 4)",0,231.42329700000002,False,YAHOOA3,A3Benchmark-TS36,1,0,4
41,41,deepar,42,0.8571428570806122,0.8571428571306122,0.8571428571306122,"(1, 1, 6)",0,263.249886,False,YAHOOA3,A3Benchmark-TS69,1,1,6
42,42,deepar,43,0.8571428570693876,0.9999999999666668,0.74999999998125,"(1, 0, 3)",0,240.79799599999998,False,YAHOOA3,A3Benchmark-TS38,1,0,3
43,43,deepar,44,0.8571428570693876,0.9999999999666668,0.74999999998125,"(1, 0, 3)",0,251.226454,False,YAHOOA3,A3Benchmark-TS58,1,0,3
44,44,deepar,45,0.8571428570693876,0.9999999999666668,0.74999999998125,"(1, 0, 3)",0,232.633092,False,YAHOOA3,A3Benchmark-TS94,1,0,3
45,45,deepar,46,0.8571428570693876,0.9999999999666668,0.74999999998125,"(1, 0, 3)",0,229.467883,False,YAHOOA3,A3Benchmark-TS35,1,0,3
46,46,deepar,47,0.8333333332708335,0.99999999998,0.7142857142755102,"(2, 0, 5)",0,238.33059900000003,False,YAHOOA3,A3Benchmark-TS84,2,0,5
47,47,deepar,48,0.8181818181247935,0.74999999999375,0.899999999991,"(1, 3, 9)",0,213.104421,False,YAHOOA3,A3Benchmark-TS20,1,3,9
48,48,deepar,49,0.79999999992,0.99999999995,0.6666666666444444,"(1, 0, 2)",0,250.48735699999997,False,YAHOOA3,A3Benchmark-TS25,1,0,2
49,49,deepar,50,0.79999999992,0.99999999995,0.6666666666444444,"(1, 0, 2)",0,243.82096800000002,False,YAHOOA3,A3Benchmark-TS5,1,0,2
50,50,deepar,51,0.7692307691692308,0.7142857142755102,0.8333333333194445,"(1, 2, 5)",0,227.785442,False,YAHOOA3,A3Benchmark-TS82,1,2,5
51,51,deepar,52,0.7619047618503402,0.6153846153798816,0.9999999999875,"(0, 5, 8)",0,300.482954,False,YAHOOA3,A3Benchmark-TS89,0,5,8
52,52,deepar,53,0.7619047618503402,0.6153846153798816,0.9999999999875,"(0, 5, 8)",0,230.88881099999998,False,YAHOOA3,A3Benchmark-TS80,0,5,8
53,53,deepar,54,0.7407407406869686,0.6249999999960938,0.9090909090826448,"(1, 6, 10)",0,272.00448,False,YAHOOA3,A3Benchmark-TS68,1,6,10
54,54,deepar,55,0.7272727272099173,0.7999999999840001,0.6666666666555555,"(2, 1, 4)",0,216.63464700000003,False,YAHOOA3,A3Benchmark-TS45,2,1,4
55,55,deepar,56,0.7142857142295919,0.5555555555493827,0.99999999998,"(0, 4, 5)",0,246.37448799999999,False,YAHOOA3,A3Benchmark-TS70,0,4,5
56,56,deepar,57,0.7142857142295919,0.5555555555493827,0.99999999998,"(0, 4, 5)",0,258.49467400000003,False,YAHOOA3,A3Benchmark-TS16,0,4,5
57,57,deepar,58,0.6666666666158729,0.4999999999964286,0.9999999999857144,"(0, 7, 7)",0,276.897877,False,YAHOOA3,A3Benchmark-TS41,0,7,7
58,58,deepar,59,0.6666666666097778,0.5555555555493827,0.8333333333194445,"(1, 4, 5)",0,243.43413700000002,False,YAHOOA3,A3Benchmark-TS57,1,4,5
59,59,deepar,60,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,274.491463,False,YAHOOA3,A3Benchmark-TS17,1,0,1
60,60,deepar,61,0.6666666665777777,0.9999999999,0.499999999975,"(1, 0, 1)",0,239.733611,False,YAHOOA3,A3Benchmark-TS66,1,0,1
61,61,deepar,62,0.6315789473152356,0.4999999999958333,0.8571428571306122,"(1, 6, 6)",0,328.026159,False,YAHOOA3,A3Benchmark-TS88,1,6,6
62,62,deepar,63,0.599999999946,0.4285714285653061,0.9999999999666668,"(0, 4, 3)",0,220.71673199999998,False,YAHOOA3,A3Benchmark-TS50,0,4,3
63,63,deepar,64,0.5454545454049586,0.3749999999953125,0.9999999999666668,"(0, 5, 3)",0,253.414977,False,YAHOOA3,A3Benchmark-TS72,0,5,3
64,64,deepar,65,0.5217391303879019,0.3749999999976563,0.8571428571306122,"(1, 10, 6)",0,273.590827,False,YAHOOA3,A3Benchmark-TS42,1,10,6
65,65,deepar,66,0.49999999995750005,0.3333333333311111,0.99999999998,"(0, 10, 5)",0,257.47044500000004,False,YAHOOA3,A3Benchmark-TS78,0,10,5
66,66,deepar,67,0.49999999995624994,0.33333333333055554,0.999999999975,"(0, 8, 4)",0,274.544591,False,YAHOOA3,A3Benchmark-TS18,0,8,4
67,67,deepar,68,0.4999999999375,0.9999999999,0.3333333333222222,"(2, 0, 1)",0,241.87163199999998,False,YAHOOA3,A3Benchmark-TS56,2,0,1
68,68,deepar,69,0.4999999999375,0.9999999999,0.3333333333222222,"(2, 0, 1)",0,215.209245,False,YAHOOA3,A3Benchmark-TS34,2,0,1
69,69,deepar,70,0.4761904761496599,0.3124999999980469,0.99999999998,"(0, 11, 5)",0,228.53267400000001,False,YAHOOA3,A3Benchmark-TS44,0,11,5
70,70,deepar,71,0.4761904761451247,0.3333333333311111,0.8333333333194445,"(1, 10, 5)",0,282.697513,False,YAHOOA3,A3Benchmark-TS54,1,10,5
71,71,deepar,72,0.4285714285316327,0.2727272727247934,0.9999999999666668,"(0, 8, 3)",0,289.29931600000003,False,YAHOOA3,A3Benchmark-TS1,0,8,3
72,72,deepar,73,0.399999999964,0.24999999999843756,0.999999999975,"(0, 12, 4)",0,240.94479700000002,False,YAHOOA3,A3Benchmark-TS49,0,12,4
73,73,deepar,74,0.39999999996,0.249999999996875,0.99999999995,"(0, 6, 2)",0,274.5051,False,YAHOOA3,A3Benchmark-TS92,0,6,2
74,74,deepar,75,0.3749999999648437,0.2307692307674556,0.9999999999666668,"(0, 10, 3)",0,327.934866,False,YAHOOA3,A3Benchmark-TS48,0,10,3
75,75,deepar,76,0.33333333329027776,0.22222222221975307,0.6666666666444444,"(1, 7, 2)",0,278.43471600000004,False,YAHOOA3,A3Benchmark-TS27,1,7,2
76,76,deepar,77,0.31578947364764537,0.19999999999866666,0.74999999998125,"(1, 12, 3)",0,284.27780099999995,False,YAHOOA3,A3Benchmark-TS93,1,12,3
77,77,deepar,78,0.30769230766153843,0.18181818181652887,0.99999999995,"(0, 9, 2)",0,280.232249,False,YAHOOA3,A3Benchmark-TS26,0,9,2
78,78,deepar,79,0.29999999996500004,0.18749999999882816,0.74999999998125,"(1, 13, 3)",0,253.561802,False,YAHOOA3,A3Benchmark-TS77,1,13,3
79,79,deepar,80,0.249999999975,0.14285714285612244,0.99999999995,"(0, 12, 2)",0,280.538389,False,YAHOOA3,A3Benchmark-TS75,0,12,2
80,80,deepar,81,0.2352941176235294,0.13333333333244446,0.99999999995,"(0, 13, 2)",0,215.932498,False,YAHOOA3,A3Benchmark-TS53,0,13,2
81,81,deepar,82,0.22222222219999999,0.12499999999921875,0.99999999995,"(0, 14, 2)",0,295.522352,False,YAHOOA3,A3Benchmark-TS71,0,14,2
82,82,deepar,83,0.22222222219753088,0.1249999999984375,0.9999999999,"(0, 7, 1)",0,249.91354900000002,False,YAHOOA3,A3Benchmark-TS33,0,7,1
83,83,deepar,84,0.1818181817983471,0.099999999999,0.9999999999,"(0, 9, 1)",0,220.70857599999997,False,YAHOOA3,A3Benchmark-TS90,0,9,1
84,84,deepar,85,0.15384615382958575,0.08333333333263887,0.9999999999,"(0, 11, 1)",0,313.407902,False,YAHOOA3,A3Benchmark-TS55,0,11,1
85,85,deepar,86,0.14285714284183676,0.0769230769224852,0.9999999999,"(0, 12, 1)",0,218.22670499999998,False,YAHOOA3,A3Benchmark-TS12,0,12,1
86,86,deepar,87,0.14285714284183676,0.0769230769224852,0.9999999999,"(0, 12, 1)",0,246.01256099999998,False,YAHOOA3,A3Benchmark-TS98,0,12,1
87,87,deepar,88,0.13333333331911112,0.07142857142806122,0.9999999999,"(0, 13, 1)",0,264.981625,False,YAHOOA3,A3Benchmark-TS32,0,13,1
88,88,deepar,89,0.12499999998671875,0.06666666666622223,0.9999999999,"(0, 14, 1)",0,211.226565,False,YAHOOA3,A3Benchmark-TS23,0,14,1
89,89,deepar,90,0.0,0.0,0.0,"(0, 15, 0)",0,240.28171,False,YAHOOA3,A3Benchmark-TS43,0,15,0
90,90,deepar,91,0.0,0.0,0.0,"(1, 16, 0)",0,235.01826699999998,False,YAHOOA3,A3Benchmark-TS95,1,16,0
91,91,deepar,92,0.0,0.0,0.0,"(1, 3, 0)",0,239.111995,False,YAHOOA3,A3Benchmark-TS46,1,3,0
92,92,deepar,93,0.0,0.0,0.0,"(1, 15, 0)",0,221.46528199999997,False,YAHOOA3,A3Benchmark-TS47,1,15,0
93,93,deepar,94,0.0,0.0,0.0,"(0, 13, 0)",0,254.19820299999998,False,YAHOOA3,A3Benchmark-TS61,0,13,0
94,94,deepar,95,0.0,0.0,0.0,"(1, 12, 0)",0,322.528288,False,YAHOOA3,A3Benchmark-TS60,1,12,0
95,95,deepar,96,0.0,0.0,0.0,"(1, 15, 0)",0,257.83404900000005,False,YAHOOA3,A3Benchmark-TS73,1,15,0
96,96,deepar,97,0.0,0.0,0.0,"(0, 16, 0)",0,244.3802,False,YAHOOA3,A3Benchmark-TS67,0,16,0
97,97,deepar,98,0.0,0.0,0.0,"(0, 11, 0)",0,278.628147,False,YAHOOA3,A3Benchmark-TS59,0,11,0
98,98,deepar,99,0.0,0.0,0.0,"(1, 2, 0)",0,252.996495,False,YAHOOA3,A3Benchmark-TS28,1,2,0
99,99,deepar,100,0.0,0.0,0.0,"(1, 12, 0)",0,215.543173,False,YAHOOA3,A3Benchmark-TS39,1,12,0
